Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
41929,742.531,263.701083,202.8752946,1.299818608,0.638841813,42257,231.0533723,0.800171756,0.992237972,0.955641913,0.876194249,6.289229000000001,0.22865400000000002,426.082580355,200.576294412,SEKER
54592,920.088,380.4380636,183.5300982,2.072891953,0.875941239,55212,263.6450137,0.772765235,0.988770557,0.810363994,0.693003773,6.968750999999999,0.09914640000000001,266.54109765,200.09854092900002,HOROZ
30648,635.615,224.3361866,174.2943243,1.287111256,0.629582528,30964,197.540491,0.749816509,0.9897946,0.953287125,0.880555625,7.319766,0.2714589,430.33490544,200.597601819,DERMASON
44594,846.716,353.8563544,161.5875876,2.189873367,0.889647764,45211,238.2831179,0.745893687,0.986352879,0.781647171,0.673389399,7.935065999999999,0.1006457,251.666572065,199.594058667,HOROZ
48669,821.12,305.6859359,203.187362,1.50445349,0.747116426,49183,248.9323109,0.77875384,0.989549234,0.907087174,0.814340084,6.280917,0.1703829,368.048124015,200.533276191,SIRA
38472,734.036,251.0502466,195.3891348,1.284873116,0.62790875,38999,221.3234551,0.75346651,0.986486833,0.897263308,0.881590272,6.525531,0.2431436,431.346780885,200.719643994,SEKER
40264,735.377,272.4915594,188.4643086,1.445852329,0.722248581,40629,226.4193389,0.776323147,0.991016269,0.93563551,0.830922394,6.767623,0.1990021,383.189773875,200.65081295099998,DERMASON
85382,1134.327,444.2325693,247.3153768,1.796218961,0.830696861,86773,329.7146324,0.756664303,0.983969668,0.833872494,0.742211749,5.202883,0.0973947,305.737445955,198.88910061299998,CALI
47748,820.144,311.3181263,196.618249,1.583363335,0.77532132,48219,246.5656947,0.801356069,0.990232066,0.892041019,0.792005585,6.520024,0.1582494,348.13642953,199.633365825,SIRA
53192,851.357,317.7812988,213.3266018,1.489646843,0.741185701,53597,260.2424982,0.799062613,0.992443607,0.922216231,0.81893585,5.974231,0.16575299999999998,372.214039485,200.807137284,SEKER
34622,683.382,235.9288048,187.0530848,1.261293312,0.609433752,35010,209.9573755,0.763726204,0.988917452,0.931611724,0.889918362,6.814419,0.2636388,439.534853505,200.776318155,SEKER
41641,742.564,254.8294755,208.7940341,1.220482552,0.573296408,42028,230.2584806,0.794220866,0.990791853,0.948993491,0.903578678,6.119676999999999,0.25163569999999996,453.13220698500004,200.290144983,SEKER
55808,898.251,332.4978095,214.8354775,1.547685761,0.763230765,56592,266.5651,0.696729089,0.986146452,0.869182361,0.80170483,5.957888,0.1518204,356.715502425,199.943755452,SIRA
79165,1121.15,403.8090315,250.7525213,1.610388719,0.783835848,80401,317.4838713,0.786865856,0.984627057,0.791435702,0.78622281,5.100853,0.12022790000000001,343.07119983,200.086623639,BARBUNYA
39556,743.508,289.969163,174.3072322,1.663552105,0.79915626,39971,224.4198374,0.765047192,0.989617473,0.899188907,0.773943805,7.330599,0.16223959999999998,332.43890277,200.286336435,SIRA
35277,676.858,238.5525485,188.7741821,1.263692661,0.611387126,35527,211.9341205,0.787556091,0.992963098,0.967623431,0.88841692,6.762269,0.25986,438.05296632,200.480050587,SEKER
42311,772.834,289.7912793,186.665338,1.552464332,0.764909989,42883,232.1035079,0.705183333,0.986661381,0.890206403,0.800933377,6.849077,0.17385910000000002,356.02932207000003,200.17529298,SIRA
54413,922.901,379.7136483,183.156467,2.07316539,0.875976279,54921,263.2124301,0.67613947,0.990750351,0.802790643,0.693186645,6.978363,0.09938799999999999,266.681787375,200.230569186,HOROZ
82011,1094.249,427.8073315,247.0302714,1.731801245,0.816437744,83221,323.140292,0.811861487,0.985460401,0.860695743,0.755340706,5.216463,0.10474359999999999,316.649468565,198.60029316,CALI
33121,668.968,240.852119,175.9776495,1.368651756,0.682756434,33476,205.3557084,0.743957772,0.989395388,0.930042119,0.852621556,7.271884999999999,0.2370566,403.464751935,199.986938694,DERMASON
178848,1643.858,650.513994,351.6060806,1.85012157,0.841340788,180604,477.1963391,0.803211986,0.99027707,0.831697417,0.733568138,3.637245,0.0649702,298.657828215,200.11389411300001,BOMBAY
45794,777.051,279.9184231,208.5809112,1.342013618,0.666898107,46143,241.4678689,0.777342092,0.992436556,0.953058143,0.862636572,6.112557,0.2087921,412.998729525,200.728349103,SEKER
63218,1017.841,432.095913,186.9965114,2.31071644,0.901506187,63820,283.7105171,0.788450985,0.99056722,0.766815238,0.656591531,6.835014,0.0783611,239.267403645,200.2318986,HOROZ
171620,1583.298,566.1217778,389.903898,1.451952085,0.725019858,174696,467.4541375,0.790263759,0.98239227,0.860304977,0.825713046,3.298693,0.0945885,378.40012886999995,198.978720885,BOMBAY
53562,906.878,366.8484964,187.3973369,1.95759717,0.859681556,54407,261.1460444,0.685426904,0.98446891,0.81840621,0.711863472,6.849044,0.1084917,281.24602966500004,199.394329188,HOROZ
52425,902.449,372.7634141,180.4026485,2.066285707,0.875090021,53067,258.3594069,0.797945205,0.987902086,0.808915146,0.693092179,7.110413,0.1012135,266.609106795,199.511725851,HOROZ
72651,1020.566,395.6140176,236.5864491,1.672175305,0.801478624,73917,304.1416219,0.734649921,0.982872682,0.876535014,0.768783734,5.445404,0.11733469999999999,328.02077865,198.648932346,CALI
62157,985.188,409.6236476,193.8448202,2.113152403,0.88094072,62633,281.3196587,0.593939915,0.992400172,0.804751292,0.686775923,6.590145000000001,0.0904347,261.771948795,200.335078332,HOROZ
71431,1014.658,348.1377519,262.195098,1.327781315,0.657864774,72348,301.5771442,0.75454219,0.987325151,0.871881026,0.866258091,4.873762999999999,0.1692908,416.4737094,200.270608788,BARBUNYA
36589,698.326,241.3724332,193.2983035,1.248704354,0.598891637,37011,215.8392033,0.779351623,0.988597984,0.942852985,0.894216462,6.596858,0.2601882,443.790809955,200.697057624,SEKER
177713,1616.237,601.2761198,379.3922209,1.584840402,0.77580043,180176,475.6797444,0.767758241,0.986330033,0.854907196,0.791116974,3.3834109999999997,0.0817518,347.35566663000003,199.371463428,BOMBAY
35174,694.662,254.4179748,176.1312788,1.444479234,0.721618421,35543,211.624497,0.753803952,0.989618209,0.915976936,0.831798529,7.233126,0.2135888,383.99827955999996,200.883217593,DERMASON
36230,704.574,261.9357694,176.5242937,1.483851112,0.738802447,36589,214.7777193,0.704178814,0.990188308,0.917117482,0.819963305,7.2298029999999995,0.2015969,373.14860121,200.528090592,DERMASON
35083,685.515,227.9847727,196.1941843,1.162036344,0.509351984,35477,211.3505688,0.782700846,0.988894213,0.938150821,0.927038093,6.49844,0.2960596,476.966791875,200.729373399,SEKER
39320,736.459,271.2158665,185.2215123,1.464278437,0.730483614,39800,223.7493663,0.767144669,0.987939698,0.911016463,0.824986271,6.897657,0.1970917,377.734302585,200.314859541,SIRA
37574,712.47,253.4993159,188.9044447,1.341944686,0.666855337,38001,218.7251761,0.748113489,0.988763454,0.93017386,0.862823536,6.746668,0.2306519,413.17777197000004,200.80505391900002,SEKER
68389,1030.293,344.6779154,253.653765,1.358851959,0.677073566,69587,295.085715,0.792006856,0.982784141,0.80960768,0.856120168,5.039961,0.1670113,406.782667365,200.187823923,BARBUNYA
45676,817.565,323.2409174,180.2793305,1.793000432,0.830026234,46100,241.1565662,0.753170088,0.990802603,0.858723496,0.746058291,7.076822,0.1352412,308.91465001499995,200.595863571,SIRA
81562,1111.367,432.3076611,241.1157632,1.792946489,0.830014959,82251,322.2545015,0.772543002,0.991623202,0.829817781,0.745428616,5.300356,0.1009506,308.39342121,200.251375098,CALI
35510,676.975,227.1516125,199.3230352,1.13961546,0.479596812,35799,212.6328672,0.771956522,0.991927149,0.973677814,0.936083459,6.396835,0.3029725,486.319994865,200.71671120300002,SEKER
34465,699.267,265.8142325,165.6411923,1.604759231,0.782105182,34941,209.4807889,0.774494382,0.986377036,0.88573148,0.788072132,7.712585,0.18350319999999998,344.687015175,200.326258653,DERMASON
50819,838.628,309.0626807,210.3212432,1.469479145,0.732735794,51364,254.3713042,0.797949346,0.989389456,0.908023863,0.82304115,6.081636,0.17214179999999998,375.95518792499996,200.079495375,SIRA
37736,791.577,297.3898936,165.7508975,1.794197787,0.830276205,38887,219.1961849,0.79687467,0.970401419,0.756796985,0.737066691,7.880801,0.1434753,301.513355385,195.92052920100002,HOROZ
47142,839.093,327.1550577,183.9536544,1.778464575,0.826945028,47669,244.996038,0.694132371,0.988944597,0.84139063,0.748868257,6.939779,0.1346316,311.246035185,200.471260455,SIRA
33767,687.552,257.4015727,167.8300362,1.533703851,0.758204898,34158,207.3486911,0.707903564,0.988553194,0.897617358,0.805545549,7.622874,0.1979971,360.141515205,200.040425397,DERMASON
27765,610.322,221.2600991,160.2366923,1.380832916,0.689589384,28057,188.019935,0.809805752,0.989592615,0.936676214,0.849768828,7.969029000000001,0.2563235,400.76941830000004,200.418948798,DERMASON
71678,1054.534,422.650982,218.7140631,1.932436241,0.855694396,73261,302.0981034,0.633086027,0.978392323,0.809980511,0.714769671,5.896523,0.094938,283.547104065,198.441939933,CALI
44028,781.776,289.0581195,194.5099709,1.486083814,0.739724766,44525,236.7661096,0.713604979,0.988837732,0.905261716,0.81909517,6.5653250000000005,0.1822944,372.35887839,200.40478734299998,SIRA
31778,660.047,247.4383002,163.8337408,1.51030123,0.749398209,32053,201.1492139,0.713214831,0.99142046,0.916614455,0.812926753,7.786465000000001,0.20976150000000002,366.77169783000005,200.614567425,DERMASON
71372,1020.27,400.4407141,230.5378281,1.736984847,0.817653775,72734,301.4525714,0.770223604,0.981274232,0.861603585,0.752802002,5.610614,0.111151,314.524524525,197.858001567,CALI
74667,1050.308,405.4384926,236.8635973,1.711696087,0.811598318,76093,308.3325755,0.675719457,0.981259774,0.850560518,0.760491619,5.429956,0.112035,320.98286361,198.980986356,CALI
68062,1016.666,375.2806726,232.5483356,1.613774924,0.784866335,69176,294.3793979,0.737383805,0.983896149,0.827480886,0.784424617,5.513806,0.1287764,341.5036989,199.59122738099998,BARBUNYA
29860,649.63,244.2634778,155.8535007,1.567263338,0.769990901,30257,194.9844425,0.790951473,0.986879069,0.889134624,0.798254591,8.180290999999999,0.2048869,353.65176756,200.73397348499998,DERMASON
25350,593.725,229.9068689,140.6798664,1.634255668,0.79093563,25595,179.6569577,0.741618396,0.990427818,0.90368517,0.781433624,9.069304,0.2086038,338.90437194,200.58582804300002,DERMASON
28209,615.103,223.5858671,160.9587055,1.389088378,0.694081325,28488,189.5173193,0.779986728,0.990206403,0.936918608,0.84762656,7.9260470000000005,0.2523798,398.75128512,200.601902616,DERMASON
40592,764.567,279.1337364,186.4172339,1.497360145,0.744303069,41246,227.3397009,0.756241151,0.984143917,0.872608051,0.814447239,6.87657,0.1866395,368.14498927499994,199.640310978,SIRA
45040,796.887,295.2194966,195.037839,1.513652418,0.750690849,45664,239.4717292,0.811824081,0.986334968,0.891281233,0.811165021,6.554607,0.1750505,365.18372406,200.189200974,SIRA
48566,890.032,366.7458829,169.2021467,2.167501359,0.887212647,49318,248.6687591,0.605681932,0.984752018,0.770426046,0.678041038,7.551495,0.09845469999999999,255.155505195,200.293749114,HOROZ
29451,648.274,243.1276964,154.9013094,1.569565147,0.770765333,29778,193.6444624,0.778365092,0.989018739,0.88062843,0.796472246,8.255329,0.2049258,352.07426164500004,200.13207476399998,DERMASON
41197,853.7,250.9006734,210.0639459,1.194401411,0.546836425,42508,229.0276174,0.737504475,0.969158747,0.710337746,0.912821852,6.090266000000001,0.2608315,462.45027237,200.040725892,SEKER
39923,752.984,274.9605285,185.8182827,1.479728068,0.737085184,40504,225.4585158,0.744082454,0.985655738,0.884833459,0.81996684,6.887271,0.192049,373.151818545,199.972625685,SIRA
36644,712.69,260.2830363,179.7242829,1.448235219,0.723336624,37039,216.0013655,0.810134418,0.989335565,0.90659101,0.829871084,7.103019000000001,0.2078094,382.22073888,200.473247943,SIRA
47450,825.973,321.9481676,188.4459535,1.70843768,0.810795087,47802,245.7950699,0.816077325,0.992636291,0.874005929,0.763461621,6.784998000000001,0.142193,323.494874085,200.15646350100002,SIRA
45864,844.252,334.5800637,175.912808,1.901965341,0.850625576,46714,241.6523505,0.739551084,0.98180417,0.808607186,0.722255677,7.295048,0.1224537,289.51756096500003,199.425451626,HOROZ
34841,675.857,231.9569641,191.6112724,1.210560116,0.563576479,35137,210.620367,0.789079132,0.991575832,0.958497188,0.908014846,6.657586,0.2791698,457.59248279999997,200.617270272,SEKER
41838,793.242,301.2973987,182.0390145,1.655125411,0.796844971,42690,230.8025045,0.694072563,0.980042164,0.835544102,0.766028865,7.201525,0.1529624,325.674123765,195.21681996,SIRA
75211,1051.329,412.3684827,234.5706002,1.757971725,0.822450032,76192,309.4537436,0.750668716,0.987124633,0.855094157,0.750430153,5.4828209999999995,0.10725680000000001,312.54570532500003,198.988736916,CALI
56116,956.5,378.4172695,189.4804662,1.997130771,0.865610274,57069,267.2996638,0.75094678,0.983300916,0.770773229,0.706362223,6.7434829999999994,0.10355570000000001,276.915913005,200.289180786,HOROZ
42432,776.089,290.0717123,187.1721732,1.549758745,0.763961588,42908,232.435153,0.756957328,0.988906498,0.885279302,0.801302379,6.836155,0.1738511,356.35745361,200.010602022,SIRA
58225,950.191,390.115627,190.8250632,2.044362624,0.872199671,58981,272.2762797,0.786824324,0.987182313,0.810396462,0.697937383,6.70014,0.0980685,270.34970745,200.164433151,HOROZ
38333,718.19,237.9449273,205.4905757,1.157935962,0.504167967,38776,220.9232705,0.78515833,0.988575407,0.93390772,0.92846388,6.207313,0.2845401,478.435073235,200.636815311,SEKER
40406,749.2,283.3215557,182.209845,1.554919031,0.765765156,40837,226.8182467,0.688934356,0.989445846,0.904607504,0.800568267,7.011868,0.1776671,355.70480025,200.309053656,SIRA
31785,663.765,239.8974929,169.0959461,1.418706353,0.709338993,32237,201.1713671,0.784291954,0.985978844,0.906574257,0.838572194,7.547506,0.2302211,390.277845375,200.525444025,DERMASON
38495,797.002,250.9540171,195.9506676,1.280699985,0.624752309,39373,221.3896029,0.765429889,0.977700455,0.76154464,0.882191907,6.519133,0.2435689,431.935721355,200.34089085,SEKER
37791,713.544,245.0519162,196.5277781,1.246907275,0.597345174,38169,219.3558653,0.764010189,0.990096675,0.932731687,0.89514038,6.484399,0.25681129999999996,444.70834594499996,200.822566647,SEKER
38776,711.692,242.0840129,204.0855316,1.186189001,0.53785718,39108,222.1961669,0.775209916,0.991510688,0.962030194,0.917847338,6.24314,0.2733158,467.55627348,200.858796294,SEKER
60515,931.443,346.2961144,223.4780809,1.549575301,0.763897061,61176,277.5789816,0.769607407,0.989195109,0.876516983,0.801565395,5.722484,0.1457203,356.59143050999995,200.118234105,CALI
35412,675.129,228.0033684,197.9427918,1.151864973,0.496289109,35693,212.3392539,0.795918367,0.992127308,0.976307876,0.931298758,6.438591,0.2987629,481.361144235,200.805533907,SEKER
71648,1031.647,402.7510088,229.1211745,1.757807892,0.82241336,73209,302.034877,0.706065533,0.978677485,0.845963639,0.749929536,5.621246,0.1096716,312.12884094000003,198.704811954,CALI
36675,742.917,285.8908964,166.8819538,1.713132487,0.8119507,37613,216.0927123,0.778827777,0.975061814,0.835024838,0.755857269,7.795253000000001,0.1569528,317.082717105,196.728190014,SIRA
35465,692.525,257.3349865,175.7158153,1.464495304,0.730578148,35843,212.4980952,0.73977889,0.989454008,0.92926358,0.825764495,7.256027,0.208115,378.447285555,200.722682712,DERMASON
44401,828.921,307.4896076,184.5227895,1.666404505,0.799929196,45222,237.7669216,0.682997739,0.98184512,0.812037959,0.773251894,6.925286,0.1527219,331.84476306,200.27118786900002,SIRA
84146,1141.257,451.5574916,239.2381116,1.887481424,0.848118524,85277,327.3194384,0.772137496,0.986737338,0.81185119,0.724867696,5.366357000000001,0.0913891,291.61541267999996,199.340817159,CALI
76386,1088.169,430.1759423,227.6040205,1.890019084,0.848562481,77293,311.8616294,0.758361876,0.988265432,0.81064542,0.724962971,5.631607000000001,0.0959567,291.69207705,199.661301006,CALI
45104,820.466,331.2336697,174.0467264,1.903130708,0.850824491,45620,239.6418086,0.630349107,0.988689171,0.841983819,0.723482636,7.343776,0.1241114,290.502054375,200.226197235,HOROZ
39158,727.678,243.0275665,205.6639014,1.181673423,0.532774098,39634,223.2879623,0.76331384,0.98799011,0.92929131,0.918776275,6.206332,0.272806,468.50316342,200.499396636,SEKER
63216,1017.65,400.1234094,202.9065414,1.971959143,0.861881402,64248,283.7060293,0.777851606,0.983937243,0.767078839,0.709046316,6.329464,0.09868360000000001,279.02440628999994,199.270577508,HOROZ
41117,750.347,277.4685196,189.8473267,1.461535037,0.729283046,41496,228.8051362,0.76283859,0.99086659,0.917713209,0.82461656,6.748268,0.1924776,377.39582196000003,199.760397222,DERMASON
41062,752.973,278.3714329,188.7466742,1.474841526,0.735025974,41528,228.6520548,0.804663923,0.988778655,0.910104277,0.821391953,6.7792959999999995,0.19035580000000002,374.4500307,200.005667271,SIRA
42670,773.906,289.5011372,188.4461702,1.536253759,0.759134219,43215,233.0861029,0.768067681,0.987388638,0.895274221,0.805130181,6.784653,0.1758619,359.77020744,200.16642345300002,SIRA
33838,661.029,222.9735137,193.4836383,1.152415344,0.497013692,34146,207.5665669,0.782128328,0.99097991,0.973135967,0.930902346,6.589441,0.3052424,480.95144379,200.73048734099999,SEKER
82040,1099.858,427.0119208,248.2480155,1.720102052,0.813645842,83889,323.1974199,0.741986832,0.97795897,0.852240717,0.756881493,5.204923,0.1053673,317.94262467000004,198.06422676300002,CALI
69473,1021.704,351.0587716,252.6363032,1.389581653,0.694346281,70650,297.4151491,0.756893678,0.98334041,0.836326253,0.847194752,5.053168,0.1605745,398.34511614,200.468731674,BARBUNYA
70042,1025.456,399.9040179,223.2810403,1.791034372,0.829614529,70743,298.630615,0.657165375,0.990090892,0.837017121,0.746755725,5.709489,0.1095194,309.49248271500005,200.750714775,BARBUNYA
31682,646.721,210.0456816,192.2484159,1.092574316,0.402841974,32026,200.8451524,0.773184303,0.989258727,0.951893863,0.956197485,6.629811,0.3418781,507.44406465,200.790073389,SEKER
47360,860.079,346.142513,175.0021106,1.977933362,0.862780782,48026,245.5618554,0.802902384,0.986132512,0.804534866,0.709424142,7.308752,0.1141949,279.32185076999997,200.087353872,HOROZ
